split,stem,positive,a,b,gap,relative_gap,pa,pb,psa,psb,rank_a,rank_b,fold_a,fold_b
val,3249,True,26,27,22.08679276123039,0.22503593596953567,"[1186.622950819672, 2007.5000000000002]","[988.8524590163935, 2022.7083333333335]",109.94944193319387,59.39977553268475,16,26,-1,-1
val,3249,True,23,25,19.518284528683193,0.239061142104612,"[1095.344262295082, 1946.666666666667]","[1011.672131147541, 1878.2291666666667]",108.09250238123944,100.89652763904954,10,14,-1,-1
val,3249,True,23,24,29.265491900843113,0.29497217833311673,"[1095.344262295082, 1946.666666666667]","[1057.311475409836, 1786.9791666666667]",108.09250238123944,125.66120206697863,10,19,-1,-1
val,3249,True,23,21,24.0,0.30159465637646193,"[1095.344262295082, 1946.666666666667]","[1224.655737704918, 1908.6458333333335]",108.09250238123944,100.3216139698131,10,20,-1,-1
val,3249,True,20,21,30.827660925679098,0.34159252591360884,"[1285.5081967213114, 1794.5833333333335]","[1224.655737704918, 1908.6458333333335]",104.00176017846324,100.3216139698131,18,20,-1,-1
val,3249,True,18,12,33.92849839314596,0.48150966924222605,"[1186.622950819672, 1285.1041666666667]","[1057.311475409836, 1269.8958333333335]",84.34754410604563,58.41789343363936,1,4,-1,-1
val,3249,True,25,22,55.43580423808985,0.5231073309435723,"[1011.672131147541, 1878.2291666666667]","[1156.1967213114754, 1817.3958333333335]",100.89652763904954,123.33824388392917,14,15,-1,-1
val,3249,True,22,26,70.34423592694787,0.5688574788606297,"[1156.1967213114754, 1817.3958333333335]","[1186.622950819672, 2007.5000000000002]",123.33824388392917,109.94944193319387,15,16,-1,-1
val,3249,True,23,27,43.28317965096906,0.5864628000819364,"[1095.344262295082, 1946.666666666667]","[988.8524590163935, 2022.7083333333335]",108.09250238123944,59.39977553268475,10,26,-1,-1
val,3249,True,18,19,49.635955604688654,0.6088353816076502,"[1186.622950819672, 1285.1041666666667]","[1338.7540983606557, 1292.7083333333335]",84.34754410604563,81.2030444394144,1,2,-1,-1
val,3249,True,17,18,45.95742752749558,0.6114355763395118,"[1057.311475409836, 1338.3333333333335]","[1186.622950819672, 1285.1041666666667]",78.30199349820126,84.34754410604563,0,1,-1,-1
val,3249,True,19,13,45.861498055439924,0.6192413101223951,"[1338.7540983606557, 1292.7083333333335]","[1201.8360655737706, 1216.6666666666667]",81.2030444394144,60.36568887573987,2,13,-1,-1
val,3249,True,13,14,50.419840528729765,0.7445744319482469,"[1201.8360655737706, 1216.6666666666667]","[1369.1803278688524, 1231.8750000000002]",60.36568887573987,62.71542109972513,13,21,-1,-1
val,3249,False,24,21,111.25417586887359,1.1334189291443086,"[1057.311475409836, 1786.9791666666667]","[1224.655737704918, 1908.6458333333335]",125.66120206697863,100.3216139698131,19,20,-1,-1
val,3249,False,25,27,67.87670143089025,0.9093167165994811,"[1011.672131147541, 1878.2291666666667]","[988.8524590163935, 2022.7083333333335]",100.89652763904954,59.39977553268475,14,26,-1,-1
val,3249,False,17,16,66.23094525588644,1.0167740121674282,"[1057.311475409836, 1338.3333333333335]","[920.3934426229508, 1391.5625000000002]",78.30199349820126,72.15079836646323,0,7,-1,-1
val,3249,False,20,24,98.29753269845128,0.9104941561071975,"[1285.5081967213114, 1794.5833333333335]","[1057.311475409836, 1786.9791666666667]",104.00176017846324,125.66120206697863,18,19,-1,-1
val,3249,False,25,26,84.14693182963201,0.8077619520670793,"[1011.672131147541, 1878.2291666666667]","[1186.622950819672, 2007.5000000000002]",100.89652763904954,109.94944193319387,14,16,-1,-1
val,3249,False,25,21,130.93938001976514,1.6294388727012719,"[1011.672131147541, 1878.2291666666667]","[1224.655737704918, 1908.6458333333335]",100.89652763904954,100.3216139698131,14,20,-1,-1
val,3249,False,26,24,105.48004507887852,0.8905313442237096,"[1186.622950819672, 2007.5000000000002]","[1057.311475409836, 1786.9791666666667]",109.94944193319387,125.66120206697863,16,19,-1,-1
val,3249,False,26,20,118.33147112141039,1.0567416201338897,"[1186.622950819672, 2007.5000000000002]","[1285.5081967213114, 1794.5833333333335]",109.94944193319387,104.00176017846324,16,18,-1,-1
val,3249,False,22,15,127.54960132182441,1.2934375508560738,"[1156.1967213114754, 1817.3958333333335]","[1369.1803278688524, 1756.5625000000002]",123.33824388392917,72.15079836646323,15,25,-1,-1
val,3249,False,23,20,132.6899397860587,1.451833309766409,"[1095.344262295082, 1946.666666666667]","[1285.5081967213114, 1794.5833333333335]",108.09250238123944,104.00176017846324,10,18,-1,-1
val,3249,False,17,11,66.0,1.046301784370013,"[1057.311475409836, 1338.3333333333335]","[897.5737704918033, 1330.7291666666667]",78.30199349820126,57.920710831009316,0,5,-1,-1
val,3249,False,21,15,126.34991166074674,1.79558740707863,"[1224.655737704918, 1908.6458333333335]","[1369.1803278688524, 1756.5625000000002]",100.3216139698131,72.15079836646323,20,25,-1,-1
val,3249,False,24,27,132.13526955694348,1.4126258110029228,"[1057.311475409836, 1786.9791666666667]","[988.8524590163935, 2022.7083333333335]",125.66120206697863,59.39977553268475,19,26,-1,-1
val,3249,False,18,14,91.78469701410896,1.2107366248978089,"[1186.622950819672, 1285.1041666666667]","[1369.1803278688524, 1231.8750000000002]",84.34754410604563,62.71542109972513,1,21,-1,-1
val,3249,False,12,13,54.21775076911409,0.8791232917985203,"[1057.311475409836, 1269.8958333333335]","[1201.8360655737706, 1216.6666666666667]",58.41789343363936,60.36568887573987,4,13,-1,-1
val,3249,False,17,13,95.26006440887103,1.4219503965677134,"[1057.311475409836, 1338.3333333333335]","[1201.8360655737706, 1216.6666666666667]",78.30199349820126,60.36568887573987,0,13,-1,-1
val,3249,False,25,20,179.75950874020432,1.9522937611337308,"[1011.672131147541, 1878.2291666666667]","[1285.5081967213114, 1794.5833333333335]",100.89652763904954,104.00176017846324,14,18,-1,-1
val,3249,False,12,16,96.62171889492625,1.6197249580656736,"[1057.311475409836, 1269.8958333333335]","[920.3934426229508, 1391.5625000000002]",58.41789343363936,72.15079836646323,4,7,-1,-1
val,3249,False,22,27,134.41787178950938,1.3434064811227266,"[1156.1967213114754, 1817.3958333333335]","[988.8524590163935, 2022.7083333333335]",123.33824388392917,59.39977553268475,15,26,-1,-1
val,3249,False,12,11,65.88796603276258,1.1479192665715823,"[1057.311475409836, 1269.8958333333335]","[897.5737704918033, 1330.7291666666667]",58.41789343363936,57.920710831009316,4,5,-1,-1
val,3249,False,24,15,221.39604313026794,2.406691997514387,"[1057.311475409836, 1786.9791666666667]","[1369.1803278688524, 1756.5625000000002]",125.66120206697863,72.15079836646323,19,25,-1,-1
val,3249,False,6,1,126.88275880665071,3.392296120345419,"[821.5081967213115, 1095.0]","[791.0819672131148, 942.9166666666667]",52.139734488855105,50.44826381952477,9,24,-1,-1
val,3249,False,21,27,153.7384890710776,2.124120422058573,"[1224.655737704918, 1908.6458333333335]","[988.8524590163935, 2022.7083333333335]",100.3216139698131,59.39977553268475,20,26,-1,-1
val,3249,False,26,15,191.13016421166145,1.977044044372641,"[1186.622950819672, 2007.5000000000002]","[1369.1803278688524, 1756.5625000000002]",109.94944193319387,72.15079836646323,16,25,-1,-1
val,3249,False,17,19,183.45866745696716,2.384390491876493,"[1057.311475409836, 1338.3333333333335]","[1338.7540983606557, 1292.7083333333335]",78.30199349820126,81.2030444394144,0,2,-1,-1
val,3269,True,24,25,1.0,0.02085370823632848,"[455.196261682243, 784.0364583333333]","[436.6168224299065, 827.421875]",52.204472829301274,48.58655402564816,11,13,-1,-1
val,3269,True,26,23,1.2360679774997898,0.025980775249623042,"[538.803738317757, 873.90625]","[492.3551401869159, 846.015625]",52.47947634490171,54.89254524872842,5,7,-1,-1
val,3269,True,19,14,1.2360679774997898,0.03187266934533548,"[560.4797507788162, 492.73437499999994]","[569.7694704049844, 461.74479166666663]",40.27095203917118,31.28589838401167,3,23,-1,-1
val,3269,True,22,24,2.0,0.03391048426276412,"[507.8380062305296, 780.9375]","[455.196261682243, 784.0364583333333]",61.56687244963391,52.204472829301274,4,11,-1,-1
val,3269,True,22,20,2.605551275463989,0.04228988676903539,"[507.8380062305296, 780.9375]","[557.3831775700935, 756.1458333333333]",61.56687244963391,42.36130666587483,4,27,-1,-1
val,3269,True,22,20,2.605551275463989,0.04228988676903539,"[507.8380062305296, 780.9375]","[585.2523364485982, 768.5416666666666]",61.56687244963391,45.842743653043165,4,24,-1,-1
val,3269,True,21,22,3.1231056256176606,0.05680251944474952,"[560.4797507788162, 821.2239583333333]","[507.8380062305296, 780.9375]",52.02032949420215,61.56687244963391,2,4,-1,-1
val,3269,True,17,12,1.8284271247461903,0.06091373925367063,"[396.3613707165109, 548.515625]","[383.97507788161994, 520.625]",35.992783057760214,27.18278230693102,0,16,-1,-1
val,3269,True,15,20,4.0,0.0846099089293803,"[628.6043613707164, 756.1458333333333]","[585.2523364485982, 768.5416666666666]",38.06598026902972,45.842743653043165,6,24,-1,-1
val,3269,True,15,20,4.0,0.0846099089293803,"[628.6043613707164, 756.1458333333333]","[557.3831775700935, 756.1458333333333]",38.06598026902972,42.36130666587483,6,27,-1,-1
val,3269,True,21,20,4.656854249492381,0.09414031797881353,"[560.4797507788162, 821.2239583333333]","[585.2523364485982, 768.5416666666666]",52.02032949420215,45.842743653043165,2,24,-1,-1
val,3269,True,21,20,4.656854249492381,0.09414031797881353,"[560.4797507788162, 821.2239583333333]","[557.3831775700935, 756.1458333333333]",52.02032949420215,42.36130666587483,2,27,-1,-1
val,3269,True,22,23,7.54400374531753,0.13920342537505104,"[507.8380062305296, 780.9375]","[492.3551401869159, 846.015625]",61.56687244963391,54.89254524872842,4,7,-1,-1
val,3269,True,16,11,4.0,0.14679516868351475,"[328.2367601246106, 595.0]","[309.6573208722741, 573.3072916666666]",31.28589838401167,27.358724482255205,10,26,-1,-1
val,3269,True,21,26,8.486832980505138,0.17508862443113837,"[560.4797507788162, 821.2239583333333]","[538.803738317757, 873.90625]",52.02032949420215,52.47947634490171,2,5,-1,-1
val,3269,True,23,25,7.944271909999159,0.18947183667816944,"[492.3551401869159, 846.015625]","[436.6168224299065, 827.421875]",54.89254524872842,48.58655402564816,7,13,-1,-1
val,3269,True,18,13,7.246211251235321,0.20922369363617882,"[464.4859813084112, 508.22916666666663]","[473.77570093457945, 474.140625]",39.306238275134405,28.559987127896026,1,25,-1,-1
val,3269,True,23,24,12.416407864998739,0.2746683693557423,"[492.3551401869159, 846.015625]","[455.196261682243, 784.0364583333333]",54.89254524872842,52.204472829301274,7,11,-1,-1
val,3269,True,26,27,16.11724276862369,0.3684001351708691,"[538.803738317757, 873.90625]","[430.42367601246104, 892.5]",52.47947634490171,27.70725731637555,5,20,-1,-1
val,3269,True,22,25,28.068883707497267,0.4967360527507675,"[507.8380062305296, 780.9375]","[436.6168224299065, 827.421875]",61.56687244963391,48.58655402564816,4,13,-1,-1
val,3269,True,21,23,22.345235059857504,0.5607376000375731,"[560.4797507788162, 821.2239583333333]","[492.3551401869159, 846.015625]",52.02032949420215,54.89254524872842,2,7,-1,-1
val,3269,True,22,26,35.05551275463989,0.5764259345727358,"[507.8380062305296, 780.9375]","[538.803738317757, 873.90625]",61.56687244963391,52.47947634490171,4,5,-1,-1
val,3269,True,26,25,38.59797974644666,0.7689664510630685,"[538.803738317757, 873.90625]","[436.6168224299065, 827.421875]",52.47947634490171,48.58655402564816,5,13,-1,-1
val,3269,False,20,20,-1.0,-1.0,"[585.2523364485982, 768.5416666666666]","[557.3831775700935, 756.1458333333333]",45.842743653043165,42.36130666587483,24,27,-1,-1
val,3269,False,25,27,30.78049716414141,0.8201573940358244,"[436.6168224299065, 827.421875]","[430.42367601246104, 892.5]",48.58655402564816,27.70725731637555,13,20,-1,-1
val,3269,False,23,27,28.410882339705484,0.836882053085788,"[492.3551401869159, 846.015625]","[430.42367601246104, 892.5]",54.89254524872842,27.70725731637555,7,20,-1,-1
val,3269,False,21,15,53.45181356024793,1.3979407301968492,"[560.4797507788162, 821.2239583333333]","[628.6043613707164, 756.1458333333333]",52.02032949420215,38.06598026902972,2,6,-1,-1
val,3269,False,17,18,35.6742416417845,0.9539453916805174,"[396.3613707165109, 548.515625]","[464.4859813084112, 508.22916666666663]",35.992783057760214,39.306238275134405,0,1,-1,-1
val,3269,False,21,24,61.0966987850401,1.323972372137566,"[560.4797507788162, 821.2239583333333]","[455.196261682243, 784.0364583333333]",52.02032949420215,52.204472829301274,2,11,-1,-1
val,3269,False,24,20,60.0,1.113692092779409,"[455.196261682243, 784.0364583333333]","[557.3831775700935, 756.1458333333333]",52.204472829301274,42.36130666587483,11,27,-1,-1
val,3269,False,23,20,70.8679344353238,1.4584843761987958,"[492.3551401869159, 846.015625]","[557.3831775700935, 756.1458333333333]",54.89254524872842,42.36130666587483,7,27,-1,-1
val,3269,False,26,20,52.9351462406472,0.9473116836325536,"[538.803738317757, 873.90625]","[585.2523364485982, 768.5416666666666]",52.47947634490171,45.842743653043165,5,24,-1,-1
val,3269,False,26,24,54.10898293381942,1.021651878669054,"[538.803738317757, 873.90625]","[455.196261682243, 784.0364583333333]",52.47947634490171,52.204472829301274,5,11,-1,-1
val,3269,False,23,20,70.8679344353238,1.4584843761987958,"[492.3551401869159, 846.015625]","[585.2523364485982, 768.5416666666666]",54.89254524872842,45.842743653043165,7,24,-1,-1
val,3269,False,18,12,33.92849839314596,0.9660398952510324,"[464.4859813084112, 508.22916666666663]","[383.97507788161994, 520.625]",39.306238275134405,27.18278230693102,1,16,-1,-1
val,3269,False,17,16,41.485291572496,1.3351129480321562,"[396.3613707165109, 548.515625]","[328.2367601246106, 595.0]",35.992783057760214,31.28589838401167,0,10,-1,-1
val,3269,False,18,19,39.0,0.899826972986962,"[464.4859813084112, 508.22916666666663]","[560.4797507788162, 492.73437499999994]",39.306238275134405,40.27095203917118,1,3,-1,-1
val,3269,False,21,25,74.53806987208503,1.735792007657618,"[560.4797507788162, 821.2239583333333]","[436.6168224299065, 827.421875]",52.02032949420215,48.58655402564816,2,13,-1,-1
val,3269,False,22,15,68.6419413859206,1.2946701508263891,"[507.8380062305296, 780.9375]","[628.6043613707164, 756.1458333333333]",61.56687244963391,38.06598026902972,4,6,-1,-1
val,3269,False,26,20,52.9351462406472,0.9473116836325536,"[538.803738317757, 873.90625]","[557.3831775700935, 756.1458333333333]",52.47947634490171,42.36130666587483,5,27,-1,-1
val,3269,False,19,13,39.26164427839479,1.069755889229575,"[560.4797507788162, 492.73437499999994]","[473.77570093457945, 474.140625]",40.27095203917118,28.559987127896026,3,25,-1,-1
val,3269,False,24,27,72.76313442364011,1.7678877883184305,"[455.196261682243, 784.0364583333333]","[430.42367601246104, 892.5]",52.204472829301274,27.70725731637555,11,20,-1,-1
val,3269,False,24,20,60.0,1.113692092779409,"[455.196261682243, 784.0364583333333]","[585.2523364485982, 768.5416666666666]",52.204472829301274,45.842743653043165,11,24,-1,-1
val,3269,False,17,11,51.81098370604357,1.7844650678553784,"[396.3613707165109, 548.515625]","[309.6573208722741, 573.3072916666666]",35.992783057760214,27.358724482255205,0,26,-1,-1
val,3269,False,22,27,78.88116173416608,1.550719038647502,"[507.8380062305296, 780.9375]","[430.42367601246104, 892.5]",61.56687244963391,27.70725731637555,4,20,-1,-1
val,3269,False,6,1,52.74011537017761,3.2367474369876494,"[222.9532710280374, 483.43749999999994]","[179.601246105919, 433.85416666666663]",23.181554641505226,19.83537762050098,8,12,-1,-1
val,3352,True,23,21,4.0,0.08893281717864171,"[216.31186440677968, 591.171875]","[259.071186440678, 608.78125]",44.99755172247652,51.30510266359511,0,1,-1,-1
val,3352,True,16,11,6.615773105863909,0.2732950679722173,"[178.58305084745763, 417.59375]","[166.00677966101696, 389.921875]",30.601643635928102,24.38809187746612,5,13,-1,-1
val,3352,True,19,14,8.486832980505138,0.28856097829637994,"[384.83389830508474, 392.4375]","[399.92542372881354, 364.765625]",38.31403469014048,25.775585856992397,4,22,-1,-1
val,3352,True,18,13,10.40175425099138,0.35387486589937084,"[309.3762711864407, 379.859375]","[316.9220338983051, 344.640625]",36.88358489552992,25.898035885214625,3,20,-1,-1
val,3352,True,21,22,16.46424919657298,0.41413761748669997,"[259.071186440678, 608.78125]","[226.3728813559322, 664.125]",51.30510266359511,28.34756476253475,1,6,-1,-1
val,3352,True,17,12,11.36931687685298,0.4336087322943142,"[241.46440677966103, 394.953125]","[236.43389830508474, 359.734375]",32.21334469239707,26.620910603432264,2,23,-1,-1
val,3352,True,23,24,15.970562748477139,0.49146009512226024,"[216.31186440677968, 591.171875]","[193.67457627118645, 633.9375]",44.99755172247652,26.97508462781843,0,7,-1,-1
val,3352,True,22,25,17.35755975068582,0.510958660361545,"[226.3728813559322, 664.125]","[276.67796610169495, 696.828125]",28.34756476253475,43.20409413469978,6,10,-1,-1
val,3352,True,22,24,16.88854381999832,0.6818438403268688,"[226.3728813559322, 664.125]","[193.67457627118645, 633.9375]",28.34756476253475,26.97508462781843,6,7,-1,-1
val,3352,True,15,20,17.24828759089466,0.7122164110920453,"[364.7118644067797, 606.265625]","[321.95254237288134, 608.78125]",30.704853519615053,22.77827447669365,14,21,-1,-1
val,3352,True,21,20,29.0,0.7565074385578764,"[259.071186440678, 608.78125]","[321.95254237288134, 608.78125]",51.30510266359511,22.77827447669365,1,21,-1,-1
val,3352,False,20,0,-1.0,-1.0,"[321.95254237288134, 608.78125]","[304.34576271186444, 591.171875]",22.77827447669365,17.963831954084196,21,25,-1,-1
val,3352,False,21,24,33.36568055487916,0.8428794960470729,"[259.071186440678, 608.78125]","[193.67457627118645, 633.9375]",51.30510266359511,26.97508462781843,1,7,-1,-1
val,3352,False,21,0,-1.0,-1.0,"[259.071186440678, 608.78125]","[304.34576271186444, 591.171875]",51.30510266359511,17.963831954084196,1,25,-1,-1
val,3352,False,21,25,39.80441152620633,0.8670565352530774,"[259.071186440678, 608.78125]","[276.67796610169495, 696.828125]",51.30510266359511,43.20409413469978,1,10,-1,-1
val,3352,False,23,22,31.0,0.9479191551169757,"[216.31186440677968, 591.171875]","[226.3728813559322, 664.125]",44.99755172247652,28.34756476253475,0,6,-1,-1
val,3352,False,17,18,32.734255586866,1.0464586062233199,"[241.46440677966103, 394.953125]","[309.3762711864407, 379.859375]",32.21334469239707,36.88358489552992,2,3,-1,-1
val,3352,False,18,19,37.05259518088089,1.0869650185244704,"[309.3762711864407, 379.859375]","[384.83389830508474, 392.4375]",36.88358489552992,38.31403469014048,3,4,-1,-1
val,3352,False,17,16,34.90264614203248,1.2783051256462339,"[241.46440677966103, 394.953125]","[178.58305084745763, 417.59375]",32.21334469239707,30.601643635928102,2,5,-1,-1
val,3352,False,18,12,32.83784863137726,1.115875521140428,"[309.3762711864407, 379.859375]","[236.43389830508474, 359.734375]",36.88358489552992,26.620910603432264,3,23,-1,-1
val,3352,False,15,0,-1.0,-1.0,"[364.7118644067797, 606.265625]","[304.34576271186444, 591.171875]",30.704853519615053,17.963831954084196,14,25,-1,-1
val,3352,False,21,15,66.0,1.6243155386530137,"[259.071186440678, 608.78125]","[364.7118644067797, 606.265625]",51.30510266359511,30.704853519615053,1,14,-1,-1
val,3353,True,22,20,1.8284271247461903,0.03327714805208171,"[422.6531986531987, 821.5625]","[475.4848484848485, 827.7864583333334]",58.26322559247294,60.462606619649016,3,4,-1,-1
val,3353,True,22,23,10.313708498984761,0.232223596418629,"[422.6531986531987, 821.5625]","[400.8989898989899, 868.2421875]",58.26322559247294,34.49002602190353,3,14,-1,-1
val,3353,True,16,11,9.0,0.2931580538930053,"[338.74410774410774, 628.6197916666666]","[316.989898989899, 594.3880208333334]",38.08786207959975,29.1730813051948,5,7,-1,-1
val,3353,True,21,24,12.416407864998739,0.30158595957827805,"[441.2996632996633, 899.3619791666666]","[491.02356902356905, 933.59375]",31.408055681629463,51.38333516604576,9,16,-1,-1
val,3353,True,18,13,12.0,0.3316739956936693,"[491.02356902356905, 566.3802083333334]","[491.02356902356905, 522.8125]",45.70543449551971,34.20847007912399,0,10,-1,-1
val,3353,True,19,14,12.92838827718412,0.3640716344245605,"[581.1481481481482, 578.828125]","[596.6868686868687, 541.484375]",45.17333912642599,33.78173649175585,2,15,-1,-1
val,3353,True,17,12,15.124515496597098,0.4578983682870381,"[416.43771043771045, 588.1640625]","[404.006734006734, 547.7083333333334]",41.60710336510948,29.828738030865956,1,11,-1,-1
val,3353,True,21,23,18.72308292331602,0.6272468785388865,"[441.2996632996633, 899.3619791666666]","[400.8989898989899, 868.2421875]",31.408055681629463,34.49002602190353,9,14,-1,-1
val,3353,True,20,21,29.870698080866262,0.6786166588899633,"[475.4848484848485, 827.7864583333334]","[441.2996632996633, 899.3619791666666]",60.462606619649016,31.408055681629463,4,9,-1,-1
val,3353,True,22,21,29.4138126514911,0.7103666712613791,"[422.6531986531987, 821.5625]","[441.2996632996633, 899.3619791666666]",58.26322559247294,31.408055681629463,3,9,-1,-1
val,3353,True,20,24,42.41658669218482,0.7744819209722473,"[475.4848484848485, 827.7864583333334]","[491.02356902356905, 933.59375]",60.462606619649016,51.38333516604576,4,16,-1,-1
val,3353,False,18,17,38.293765408777,0.9714099894258198,"[491.02356902356905, 566.3802083333334]","[416.43771043771045, 588.1640625]",45.70543449551971,41.60710336510948,0,1,-1,-1
val,3353,False,20,23,45.8187996428785,0.977860687366182,"[475.4848484848485, 827.7864583333334]","[400.8989898989899, 868.2421875]",60.462606619649016,34.49002602190353,4,14,-1,-1
val,3353,False,18,19,39.0,0.952779470698828,"[491.02356902356905, 566.3802083333334]","[581.1481481481482, 578.828125]",45.70543449551971,45.17333912642599,0,2,-1,-1
val,3353,False,24,0,-1.0,-1.0,"[491.02356902356905, 933.59375]","[528.3164983164983, 871.3541666666666]",51.38333516604576,16.747113561455652,16,24,-1,-1
val,3353,False,20,0,-1.0,-1.0,"[475.4848484848485, 827.7864583333334]","[528.3164983164983, 871.3541666666666]",60.462606619649016,16.747113561455652,4,24,-1,-1
val,3353,False,17,16,42.657759905886145,1.1758992162206674,"[416.43771043771045, 588.1640625]","[338.74410774410774, 628.6197916666666]",41.60710336510948,38.08786207959975,1,5,-1,-1
val,3353,False,18,12,47.05205510693585,1.3303010753464979,"[491.02356902356905, 566.3802083333334]","[404.006734006734, 547.7083333333334]",45.70543449551971,29.828738030865956,0,11,-1,-1
val,3353,False,22,24,66.06713054842886,1.2538240787377333,"[422.6531986531987, 821.5625]","[491.02356902356905, 933.59375]",58.26322559247294,51.38333516604576,3,16,-1,-1
val,3353,False,20,15,75.24303246854758,1.6496143665443435,"[475.4848484848485, 827.7864583333334]","[593.5791245791246, 802.890625]",60.462606619649016,32.467901166086364,4,22,-1,-1
val,3353,False,23,24,57.7962583843564,1.307821890355342,"[400.8989898989899, 868.2421875]","[491.02356902356905, 933.59375]",34.49002602190353,51.38333516604576,14,16,-1,-1
val,3353,False,17,13,58.81638571495272,1.7351551721216112,"[416.43771043771045, 588.1640625]","[491.02356902356905, 522.8125]",41.60710336510948,34.20847007912399,1,10,-1,-1
val,3354,True,23,22,1.0,0.015493172888242845,"[564.5026041666666, 795.8743455497382]","[610.1848958333334, 854.586387434555]",72.65710696120563,54.1007903800174,2,4,-1,-1
val,3354,True,23,24,2.1622776601683795,0.03269056545300666,"[564.5026041666666, 795.8743455497382]","[535.1354166666666, 874.1570680628272]",72.65710696120563,60.420501134562414,2,5,-1,-1
val,3354,True,24,27,3.0,0.05533303890769975,"[535.1354166666666, 874.1570680628272]","[593.8697916666666, 910.0366492146597]",60.420501134562414,56.97537373993618,5,10,-1,-1
val,3354,True,23,25,4.0,0.056391189142090174,"[564.5026041666666, 795.8743455497382]","[502.5052083333333, 776.303664921466]",72.65710696120563,61.29493879355728,2,6,-1,-1
val,3354,True,26,25,6.810249675906654,0.12628908978268263,"[482.9270833333333, 838.2774869109948]","[502.5052083333333, 776.303664921466]",55.172197169700304,61.29493879355728,1,6,-1,-1
val,3354,True,23,21,9.198039027185569,0.14529761394375662,"[564.5026041666666, 795.8743455497382]","[636.2890625, 786.0890052356021]",72.65710696120563,57.717755191005395,2,15,-1,-1
val,3354,True,19,14,7.4852813742385695,0.2002314175486467,"[695.0234375, 515.3612565445027]","[711.3385416666666, 479.4816753926702]",46.48205090561083,35.438739528663454,7,23,-1,-1
val,3354,True,16,11,6.0710678118654755,0.20208844331399492,"[433.9817708333333, 570.8115183246074]","[414.4036458333333, 544.717277486911]",35.58858687579321,32.78671834719334,8,12,-1,-1
val,3354,True,17,12,7.062257748298549,0.21274176916608434,"[505.7682291666667, 534.9319371727748]","[495.9791666666667, 499.0523560209424]",42.66142110218687,33.10974800340588,3,20,-1,-1
val,3354,True,26,24,10.313708498984761,0.21735962539523457,"[482.9270833333333, 838.2774869109948]","[535.1354166666666, 874.1570680628272]",55.172197169700304,60.420501134562414,1,5,-1,-1
val,3354,True,22,27,13.0,0.24878389439920268,"[610.1848958333334, 854.586387434555]","[593.8697916666666, 910.0366492146597]",54.1007903800174,56.97537373993618,4,10,-1,-1
val,3354,True,18,13,10.661903789690601,0.2932926472582786,"[590.6067708333334, 505.5759162303665]","[597.1328125, 466.434554973822]",47.05100783797234,32.46047422801043,0,21,-1,-1
val,3354,True,26,23,24.632011235952593,0.3760941151243811,"[482.9270833333333, 838.2774869109948]","[564.5026041666666, 795.8743455497382]",55.172197169700304,72.65710696120563,1,2,-1,-1
val,3354,True,22,24,23.0,0.49858823247636896,"[610.1848958333334, 854.586387434555]","[535.1354166666666, 874.1570680628272]",54.1007903800174,60.420501134562414,4,5,-1,-1
val,3354,True,27,28,24.079872407968907,0.5030304216869097,"[593.8697916666666, 910.0366492146597]","[469.875, 916.5602094240838]",56.97537373993618,37.62383693766317,10,11,-1,-1
val,3354,True,22,21,21.135943621178654,0.5037367398469677,"[610.1848958333334, 854.586387434555]","[636.2890625, 786.0890052356021]",54.1007903800174,57.717755191005395,4,15,-1,-1
val,3354,True,24,25,27.653097563788805,0.5054220147747972,"[535.1354166666666, 874.1570680628272]","[502.5052083333333, 776.303664921466]",60.420501134562414,61.29493879355728,5,6,-1,-1
val,3354,True,23,27,38.20459156782532,0.5415142963691213,"[564.5026041666666, 795.8743455497382]","[593.8697916666666, 910.0366492146597]",72.65710696120563,56.97537373993618,2,10,-1,-1
val,3354,True,24,28,24.45584412271571,0.5950696939418585,"[535.1354166666666, 874.1570680628272]","[469.875, 916.5602094240838]",60.420501134562414,37.62383693766317,5,11,-1,-1
val,3354,False,21,15,34.4400902933387,0.9160440854432956,"[636.2890625, 786.0890052356021]","[701.5494791666666, 808.9214659685864]",57.717755191005395,47.05100783797234,15,24,-1,-1
val,3354,False,10,0,-1.0,-1.0,"[871.2265625, 750.2094240837696]","[841.859375, 756.7329842931937]",32.296116340388394,27.68238543461862,26,27,-1,-1
val,3354,False,26,28,38.6232255123179,0.9645262635031993,"[482.9270833333333, 838.2774869109948]","[469.875, 916.5602094240838]",55.172197169700304,37.62383693766317,1,11,-1,-1
val,3354,False,25,0,-1.0,-1.0,"[502.5052083333333, 776.303664921466]","[466.6119791666667, 727.3769633507853]",61.29493879355728,29.179796346688335,6,28,-1,-1
val,3354,False,18,17,41.37924020083418,1.0493426267405452,"[590.6067708333334, 505.5759162303665]","[505.7682291666667, 534.9319371727748]",47.05100783797234,42.66142110218687,0,3,-1,-1
val,3354,False,22,15,50.19570294468082,1.2660191346025522,"[610.1848958333334, 854.586387434555]","[701.5494791666666, 808.9214659685864]",54.1007903800174,47.05100783797234,4,24,-1,-1
val,3354,False,17,16,38.35733730830886,1.0667169332884945,"[505.7682291666667, 534.9319371727748]","[433.9817708333333, 570.8115183246074]",42.66142110218687,35.58858687579321,3,8,-1,-1
val,3354,False,18,19,50.35172830587107,1.1981716307490102,"[590.6067708333334, 505.5759162303665]","[695.0234375, 515.3612565445027]",47.05100783797234,46.48205090561083,0,7,-1,-1
